0.862398, 0.899979
0.849504, 0.890872
0.847701, 0.890001
0.857556, 0.893439
0.852429, 0.888588
0.856662, 0.891302
0.851760, 0.893053
0.846044, 0.895975
0.848643, 0.888465
0.851067, 0.891851
0.852169, 0.891607
0.847841, 0.887175
0.865750, 0.905446
0.852182, 0.888591
0.852397, 0.888835
0.858613, 0.898740
0.852034, 0.891381
0.853717, 0.893257
0.851528, 0.890351
0.852016, 0.891063
0.857011, 0.900742
0.852894, 0.894036
0.846012, 0.881847
0.859365, 0.892555
0.851094, 0.889056
