0.760644, 0.899979
0.752890, 0.890872
0.755250, 0.890001
0.756623, 0.893439
0.835827, 0.888588
0.754395, 0.891302
0.758675, 0.893053
0.758127, 0.895975
0.756187, 0.888465
0.755426, 0.891851
0.740471, 0.891607
0.753195, 0.887175
0.765938, 0.905446
0.759755, 0.888591
0.760147, 0.888835
0.752539, 0.898740
0.749476, 0.891381
0.764663, 0.893257
0.745333, 0.890351
0.769116, 0.891063
0.765944, 0.900742
0.751169, 0.894036
0.751385, 0.881847
0.754292, 0.892555
0.835002, 0.889056

